Name,UV wave(nm),UV Energy(mW/cm2),PFAS concentration(μM),Electron donor concentration(mM),pH,Temp(℃),Time(h),nAcid,nBase,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nF,nX,#H:C,#O:C,#F:C,DBE,HybRatio,nAtomP,nRing,MW(g/mol),ClogP,HBDC,HBAC,RBC,TPSA(Å2),CPLX,E(B3LYP)(a.u),E(EE)(a.u),μ(Debye),α(a.u),EHOMO(eV),ELUMO(eV),EGAP(eV),ELUMO+ EHOMO(eV),qH+(e),qC-(e),qF-(e),f-min(e),f-max(e),f+min(e),f+max(e),f0min(e),f 0max(e),IP(eV),EA(eV),ζ(eV),CI(eV),η(eV),S(eV-1),EI,NI,Volume(Å3),ESP-min(kcal/mol),ESP-max(kcal/mol),SAG(Å2),ESP-Positive surface area(Å2),ESP-Average Negative surface area(Å2),ESP- Overall average value(kcal/mol),ESP-Positive average value(kcal/mol),ESP-Negative average value(kcal/mol),MPI(kcal/mol),Nonpolar surface area(Å2),Nonpolar surface area(%), Polar surface area(Å2), Polar surface area(%),electron donor_I-,electron donor_SO32-,water_Milli-Q water,oxygen condition_A,oxygen condition_S,Kobs(h-1)
42FTSA,0.19600459848839574,-0.3660828571464839,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,0.7918575364279622,0.0,0.0,0.28508697287709944,-0.19308976695180374,2.724010399164614,-0.07504170142107057,0.0,0.4656330736664175,1.5612494995995998,-0.5234469100420501,-0.5306432578250183,3.468736243325013,0.12257079918588153,-1.2996622541862395,-1.4550355540247364,1.0821174715326731,1.1539158284426272,0.0,-0.11234153863654696,-0.6903962940911719,0.0,-0.39013224889884945,0.17140331343628265,1.1654366570573378,-0.04652104471925556,-0.10517411861878265,-0.10517411861878265,-0.27132125869782864,0.41054207438020524,-0.05851213755254038,2.6960017480633756,1.8588871126548796,2.7048336757600757,-0.23618274448372223,-2.571182584148741,-0.41160235131714573,-0.17546953414969566,-0.38536380732365294,0.18776905311027817,-0.5145411647636297,-0.03131092358893728,-0.9790083986996501,-0.000963775144483795,-0.5924977534854035,-0.3519712102838679,0.07793539278833296,0.9030554809246513,-0.888601259894789,-0.7276717233781089,-0.14920595719097635,0.18333250082809066,-1.3501149588770447,-0.037734030723941395,0.202261509217618,0.6422010431942518,-0.40778405394458656,2.1545752340357063,0.49008687283921876,-0.5777045770492885,1.153697379794577,-0.4846962579546139,-1.599223291124736,2.6594804682339457,1.5992232911247346,0.0,1.0,1.0,0.0,1.0,-0.6089730391602729
PFOA,0.1728046280790797,-1.2859781717261165,3.59993676784663,3.3024936358210386,-0.6642368535118588,-1.4950900031928034,-0.5922154880488787,0.0,0.0,0.5577788599769338,0.6679862208062409,-0.4467953564767357,0.8421346492809009,0.0,-0.7538821192694377,-0.6405126152203485,0.8809228486073527,0.8702549428330296,-0.8553470617150871,-1.1444573009903662,0.26805835622338325,0.4968414086913733,0.2202738089370787,-0.6593804733957873,0.0,0.606094565757405,0.9450930542708743,0.0,0.661694892740205,0.581280802088263,-0.8076740521687841,0.5263890621792118,-0.4188701858211276,-0.4188701858211276,-0.31731405817373926,0.4846596592061405,0.38498043998277715,-0.7304753460631546,-0.6922295544089618,-0.4493688968638601,0.6789058647103025,0.3562500866412888,0.5292528961804903,-0.23530635491819224,-0.2732361124363448,-0.23150158898425313,-0.33022307121604455,-0.28432099334788524,-0.3744746683204364,-0.27328734914483327,0.6200297134728082,0.2386539448999855,-0.24817377606233262,-1.2783560265528513,1.2889117284612654,0.5503218362760927,0.3047333711504815,0.5328906772645353,0.41378615132765345,-0.10760865514000212,0.5638665665237795,-0.4256255281592056,1.3339105462636538,-0.9192634692292336,-0.19378767265268004,1.0084649097819716,-1.0191246284680584,0.830012937760259,1.0813064348301125,-0.8280506667944304,-1.0813064348301136,0.0,1.0,1.0,0.0,1.0,0.5238434629797919
H-PFOA,0.19600459848839574,-0.3939584727398065,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.6614191392727207,0.0,0.0,0.5577788599769338,0.5244735561799002,0.3459060824336017,0.8421346492809009,0.0,-0.7538821192694377,-0.6405126152203485,0.6468612221657856,0.6367719093900216,-0.09227353729624603,-1.1444573009903662,-0.25451518057982436,0.4968414086913733,0.2202738089370787,-0.6593804733957873,0.0,0.45566782555666935,0.8028765891959136,0.0,0.4513294644123941,0.9911582907402435,-0.8076740521687841,0.34735465377344077,-0.2627870791251754,-0.2627870791251754,-2.0209299208599116,0.46268105272899057,0.4502049833047866,-0.6498366891714128,-0.6708433268843377,-0.3170276908679911,0.657869344958718,0.3178940372775988,-0.5652113713167601,-0.08998836162327177,-0.250235559638948,-0.5625047274799359,-0.11815816788710286,-0.25167453273382745,-0.27967631985480146,-0.304187533279561,0.48708416557646544,0.14516601305571863,-0.19655512845865702,-1.1132225643971658,1.1129510829375449,0.3648553392624896,0.3716058315054028,0.4685492502897147,0.1848369722798273,-0.19867666971443027,0.45855038378614493,-0.5754263979885326,1.3404293850708182,-1.2028033286214674,1.1462929889745517,0.36971286088990724,0.09032572644408765,0.49901919741387574,0.48174397295899835,-0.007874632994301037,-0.4817439729589995,0.0,1.0,1.0,0.0,1.0,-0.3345256631784028
PFOA,0.19600459848839574,-0.4775853195197728,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.038586278258142294,0.0,0.0,0.5577788599769338,0.6679862208062409,-0.4467953564767357,0.8421346492809009,0.0,-0.7538821192694377,-0.6405126152203485,0.8809228486073527,0.8702549428330296,-0.8553470617150871,-1.1444573009903662,0.26805835622338325,0.4968414086913733,0.2202738089370787,-0.6593804733957873,0.0,0.606094565757405,0.9450930542708743,0.0,0.661694892740205,0.581280802088263,-0.8076740521687841,0.5263890621792118,-0.4188701858211276,-0.4188701858211276,-0.31731405817373926,0.4846596592061405,0.38498043998277715,-0.7304753460631546,-0.6922295544089618,-0.4493688968638601,0.6789058647103025,0.3562500866412888,0.5292528961804903,-0.23530635491819224,-0.2732361124363448,-0.23150158898425313,-0.33022307121604455,-0.28432099334788524,-0.3744746683204364,-0.27328734914483327,0.6200297134728082,0.2386539448999855,-0.24817377606233262,-1.2783560265528513,1.2889117284612654,0.5503218362760927,0.3047333711504815,0.5328906772645353,0.41378615132765345,-0.10760865514000212,0.5638665665237795,-0.4256255281592056,1.3339105462636538,-0.9192634692292336,-0.19378767265268004,1.0084649097819716,-1.0191246284680584,0.830012937760259,1.0813064348301125,-0.8280506667944304,-1.0813064348301136,0.0,1.0,1.0,0.0,1.0,-0.4637425208796364
PF4OPeA,0.19600459848839574,-0.4218340883331286,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.7306227904965628,0.0,0.0,-0.9420265190721552,-0.9106530900835076,-0.4467953564767357,-0.992218052123042,0.0,0.4656330736664175,-0.6405126152203485,-0.9915701629251844,-0.9976093247110343,-0.09227353729624603,1.3895988993621293,-0.25451518057982436,0.4968414086913733,-0.6415698536585158,-0.6593804733957873,0.0,-0.9327066015100408,-0.9037209917036128,0.0,-0.8108631055544713,-0.6483516638676782,-0.09580665903622218,-0.9979610436756389,0.9586540066438872,0.9586540066438872,-0.515851067007767,-0.7866430384831403,0.2881592991086839,-0.5069419465842605,-0.49112238888224496,-0.2957384899098827,0.6368328252071305,0.526996370905458,-0.17158825756774868,-0.27804694118140416,1.4489302782687208,0.08479029891162145,1.1027014624926006,-0.12108869027759629,1.1189878378348954,0.564157885108088,0.00946126722296249,0.27239037773832253,-0.26680108981003725,0.6716242180515148,-0.6906455336806026,0.14229554284616572,0.2058414700323985,-0.9391872309544471,0.3009939190072225,-0.19392436765395993,-0.8774701409839956,-1.038646435381535,-0.17922859784947207,-0.8374551700039806,0.9644535966573853,0.3361968993950104,0.14615967039457478,-0.7075893988099546,0.22204648476623745,-0.9188211369383186,-0.22204648476623826,0.0,1.0,1.0,0.0,1.0,-0.3252958876283147
PFOS,0.19600459848839574,-1.2859781717261165,-0.4984003769311585,-0.03642456215979095,-2.537725414699152,-1.4950900031928034,-0.7825255289144443,0.0,0.0,1.1031626341766025,1.2420368793116041,-0.4467953564767357,0.8421346492809009,0.0,0.4656330736664175,1.5612494995995998,1.349046101490487,1.3372210097190456,-0.8553470617150871,-0.5109432509022424,1.3132054298297984,-1.4550355540247364,1.0821174715326731,1.1539158284426272,0.0,1.325701306261868,1.0162012868083543,0.0,1.2927911777236376,0.9911582907402435,1.1654366570573378,1.534097018063123,-1.4772985224090642,-1.4772985224090642,0.8235971385237978,1.203144649230466,-1.2903117338427468,0.4572813256365217,0.9693800873579039,-0.5245931491710094,0.5421684863249886,0.3562500866412888,0.9516777011794288,-0.23530635491819224,-1.5914552946371334,-0.1579453359852125,-1.836478459346847,-0.24351291758031293,-1.678340477544499,-0.012394331064240338,0.5086077294301655,0.2959108485199804,-0.2797877381270992,-0.7912046751981072,0.7610297918901006,0.5145224891781182,-1.410431893800108,1.2116630506098527,1.2832835481398859,1.5828649616013943,1.2096081307763944,2.080830478369278,-0.4765899425606447,0.4730376718470664,-1.5417009672627586,-0.18589249668565297,-0.7289086790487663,1.134410498866783,0.472711016847946,0.6657719275735519,-0.47271101684794714,1.0,0.0,1.0,1.0,0.0,-0.5283509497302532
PFPeA,0.19600459848839574,1.5015833876061029,-0.35203119318909465,-0.03642456215979095,-0.9764849470430743,-1.4950900031928034,-0.038586278258142294,0.0,0.0,-0.6693346319723208,-0.623627760830826,-0.4467953564767357,-0.5336298767720563,0.0,-0.7538821192694377,-0.6405126152203485,-0.5234469100420501,-0.5306432578250183,-0.39750294706378236,-0.3842404408846175,-0.04548576585854112,0.4968414086913733,-0.29683238862027767,-0.6593804733957873,0.0,-0.6483256435207682,-0.4770715964787312,0.0,-0.6004976772266604,-0.6483516638676782,-0.8076740521687841,-0.6961601837916248,0.7030123378353348,0.7030123378353348,-0.42642537168131933,-0.5613988806617138,0.37714563507168386,-0.6436223339614069,-0.6293065142530537,-0.3668009754961838,0.657869344958718,0.3661484219609511,0.5292528961804903,0.3203212665035624,0.5792218756171644,0.21719155430989448,0.5180365420997233,0.24618399163055416,0.41810168770372524,0.199761811226624,0.2624382247034281,0.25017659977786794,-0.2545359219550344,-0.15755657064511583,0.1011773711761435,0.29368796250145546,0.296799350430406,-0.6830677722271435,0.3513425713397847,-0.14978000345130402,-0.6707846042212057,-0.962292081283308,0.050633425967461676,-0.8683607901244713,0.6794495749120383,0.5266490342593185,-0.17270414068460296,-0.46359090281588666,0.4794857339312356,-0.9940309550575397,-0.47948573393123645,0.0,1.0,1.0,0.0,1.0,-0.28837678542796225
PFHxA,0.19600459848839574,-1.2859781717261165,-0.15004171962504656,-0.03642456215979095,-2.537725414699152,0.6688560540599391,-0.7825255289144443,0.0,0.0,-0.26029680132256927,-0.19308976695180374,-0.4467953564767357,-0.07504170142107057,0.0,-0.7538821192694377,-0.6405126152203485,-0.055323657158915865,-0.06367719093900233,-0.6009892202421401,-0.7221146009316172,0.0938671772889804,0.4968414086913733,-0.06700741422636915,-0.6593804733957873,0.0,-0.23024131833806807,0.020686031283630755,0.0,-0.17976682057103857,-0.23847417521569778,-0.8076740521687841,-0.3022844852989285,0.3290514683082256,0.3290514683082256,-0.3589175793349194,-0.2144552132282995,0.38340849749266903,-0.6885690855272705,-0.662998269930935,-0.4078341249067524,0.6683876048345102,0.35501279472633124,0.5292528961804903,0.08952210068221832,0.20690042720930799,0.02594529651238906,0.19498439964535363,0.01765876733214943,0.09174671757612934,0.01624486398745723,0.4001890333671088,0.2450686187495284,-0.25171558923971304,-0.5907836739508747,0.5410789849854482,0.3881464807479192,0.3033165817361825,-0.27824174442215455,0.37390314065207747,-0.11705140254651275,-0.25915903628311543,-0.7965721386064285,0.49319009579254103,-0.911581383922037,0.353216677965106,0.7258649383561856,-0.5169757869865934,-0.030845328345394742,0.7335376245545889,-0.9447555569794294,-0.7335376245545898,1.0,0.0,1.0,1.0,0.0,-0.5809606703657555
PFBS,0.19600459848839574,0.05205137675334899,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,3.2831889804862757,0.0,0.0,-0.5329886884224037,-0.4801150962044853,-0.4467953564767357,-0.992218052123042,0.0,0.4656330736664175,1.5612494995995998,-0.5234469100420501,-0.5306432578250183,-0.09227353729624603,1.3895988993621293,1.835778966633006,-1.4550355540247364,1.0821174715326731,1.1539158284426272,0.0,-0.34688684506404127,-0.9037209917036128,0.0,-0.39013224889884945,-0.6483516638676782,1.1654366570573378,-0.20509437787865278,0.018545992097256426,0.018545992097256426,0.5266523877795399,-0.23689477353030844,-1.8709341536050537,1.0128721896232373,1.6429098247573044,-0.4038551528426998,0.5421684863249886,0.34263987557675374,0.9900799561793322,0.18355139046128424,-0.7044964773875297,-0.03289970588684357,-0.7781358576865203,0.01765876733214943,-1.0520497491567788,0.9269210224295882,-0.19316056179977686,0.3237077685346676,-0.2951355952290818,1.421980893452739,-1.3504979543945594,0.059051277907501476,-2.0049167320400447,-0.4143749455191957,1.342967425459585,1.4902377312252593,-0.4865402413720872,-0.07371690266162037,-0.659309805749887,-0.4264281502906252,-0.4479802566180228,-0.5287055737123353,0.3489551855745219,-0.5945127399772606,-0.4746202552986917,0.25471136992194576,0.47462025529869045,0.0,1.0,1.0,0.0,1.0,-0.5943438449133833
PFMeUPA(239795-58-5 ),0.19600459848839574,0.07992699234667108,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.8344282673323258,0.0,0.0,-0.5329886884224037,-0.4801150962044853,-0.4467953564767357,-0.07504170142107057,0.0,-0.7538821192694377,-0.6405126152203485,-0.5234469100420501,-0.5306432578250183,-0.6009892202421401,-0.7221146009316172,-1.2996622541862395,2.4487183714074825,-2.3652571788497045,2.9672121302810415,0.0,-0.5479017886118837,-0.6192880615536915,0.0,-0.6004976772266604,-1.0582291525196585,-0.8076740521687841,-0.4710883560815126,0.6431137551169722,0.6431137551169722,-0.5938162081067868,-0.14251662284832942,1.7995847708534372,-2.5853853538529843,-2.6732725541183147,-1.2548195436957537,0.10040157154166467,-0.8451603627826836,0.27963823868111704,-0.431913051728967,-0.5478052114552656,-0.4153922214818547,-0.28067519660647866,-0.4883613721857466,-0.6713022840079167,-0.44889083459340007,1.4051893009359238,0.621396151256054,-0.4595019623127032,-2.6901631100337413,3.0265231030080186,1.6208517097360076,1.7532588683299652,-0.5056524497122579,-1.5742028155324796,-1.0047848402268174,-0.4998099483081389,-0.42189894018632546,-0.29131970166056814,0.08837793262656551,0.06062534855503054,0.28413497976882707,0.015574046738537253,-0.5339420866116446,-0.2397633964113252,-0.028622169027189705,0.23976339641132402,0.0,1.0,1.0,0.0,1.0,1.239151068111621
PFPeA,0.19600459848839574,-0.19882916358655084,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.6614191392727207,0.0,0.0,-0.6693346319723208,-0.623627760830826,-0.4467953564767357,-0.5336298767720563,0.0,-0.7538821192694377,-0.6405126152203485,-0.5234469100420501,-0.5306432578250183,-0.39750294706378236,-0.3842404408846175,-0.04548576585854112,0.4968414086913733,-0.29683238862027767,-0.6593804733957873,0.0,-0.6483256435207682,-0.4770715964787312,0.0,-0.6004976772266604,-0.6483516638676782,-0.8076740521687841,-0.6961601837916248,0.7030123378353348,0.7030123378353348,-0.42642537168131933,-0.5613988806617138,0.37714563507168386,-0.6436223339614069,-0.6293065142530537,-0.3668009754961838,0.657869344958718,0.3661484219609511,0.5292528961804903,0.3203212665035624,0.5792218756171644,0.21719155430989448,0.5180365420997233,0.24618399163055416,0.41810168770372524,0.199761811226624,0.2624382247034281,0.25017659977786794,-0.2545359219550344,-0.15755657064511583,0.1011773711761435,0.29368796250145546,0.296799350430406,-0.6830677722271435,0.3513425713397847,-0.14978000345130402,-0.6707846042212057,-0.962292081283308,0.050633425967461676,-0.8683607901244713,0.6794495749120383,0.5266490342593185,-0.17270414068460296,-0.46359090281588666,0.4794857339312356,-0.9940309550575397,-0.47948573393123645,0.0,1.0,1.0,0.0,1.0,-0.3760596531537993
NBP2,0.19600459848839574,-1.27761548704812,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,4.11363279517238,0.0,0.0,0.9668166906266853,0.9550115500589225,0.3459060824336017,0.38354647392991514,0.0,2.9046634595381278,1.5612494995995998,0.6468612221657856,0.6367719093900216,0.1257474696805656,1.208594885051237,0.7906318930265909,-1.4550355540247364,1.0821174715326731,1.1539158284426272,0.0,1.0246805921303241,0.4473354265085124,0.0,1.0824257493958267,0.9911582907402435,2.5891714433224617,1.0481464809617447,-1.1839072936345028,-1.1839072936345028,0.7905646142386706,1.065615915502747,-1.91605554508172,1.4487564835317661,1.961668810350401,0.006068241564127591,0.5316502264491964,-0.023598531250739265,-0.9300327938158433,-0.9789925558980793,-0.9819406455061253,-0.6728391069784968,-1.4381135474859377,-0.3822603751900586,-1.2851604421050618,0.6655255623305434,-0.17464028592566286,0.21109460539824484,-0.23295709722617922,1.075826938554699,-1.0425668247280468,-0.025918256770823506,-2.051104066946198,1.0566818259362043,1.0753452592137647,1.5179026135072673,1.182872959268311,1.1623661764482005,0.5067276628862505,0.8076693078285474,-0.3911216698446747,0.1451551531450257,-0.021025693758381352,0.8620999411012511,-0.06700811078744481,1.5851471180309307,0.06700811078744362,0.0,1.0,1.0,0.0,1.0,-0.6044965980184802
53FTCA,0.19600459848839574,-0.6727146286730284,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,1.6223013511140667,0.0,0.0,0.5577788599769338,0.09393556230087782,2.724010399164614,0.8421346492809009,0.0,-0.7538821192694377,-0.6405126152203485,-0.055323657158915865,-0.06367719093900233,2.196947035960277,-1.1444573009903662,-1.822235790989447,0.4968414086913733,0.2202738089370787,-0.6593804733957873,0.0,0.004387604954463191,0.2340107288960714,0.0,-0.17976682057103857,0.581280802088263,-0.8076740521687841,-0.14882642095112472,0.20534272966062983,0.20534272966062983,-0.03572872918172304,0.43951864944806546,1.888012070930868,1.7791613713522858,0.24251272810212507,3.2646911991190706,-0.7831322580249803,-2.546436745849586,-0.8148260288161321,-0.40626869997103987,0.46134404253050704,-0.45952597328127903,-0.6156188289671439,-0.5046846024927756,-0.11805290607732544,-0.5223729797918324,-0.5158138004066392,-0.5529643242362169,0.18891220567958916,0.15193500597599002,-0.20675375849036917,-0.8531850969384773,1.8436500329622525,0.31572507287264634,-0.6357712303416613,-2.248490871520233,0.3640909892271529,-0.20731207233561624,0.7860328837417585,-0.17283660500367726,0.45305341612141004,0.46786784202363746,-0.058032321296234445,0.17128563387753926,-0.16298326946737765,0.8427743443541335,0.16298326946737726,0.0,1.0,1.0,0.0,1.0,-0.6049580867959846
H-PFBA,0.19600459848839574,-0.19882916358655084,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.6614191392727207,0.0,0.0,-1.0783724626220723,-1.1976784193361891,0.3459060824336017,-0.992218052123042,0.0,-0.7538821192694377,-0.6405126152203485,-1.2256317893667517,-1.2310923581540423,1.433873511541436,0.12257079918588153,-1.2996622541862395,0.4968414086913733,-0.6415698536585158,-0.6593804733957873,0.0,-1.2169203257692403,-1.1170456893160534,0.0,-1.231593962210093,-0.6483516638676782,-0.8076740521687841,-1.223032871385751,1.2330563423666843,1.2330563423666843,-0.6011337068642141,-0.9202223153138388,0.8698721155982899,-0.0769010638121692,-0.49654422946907256,0.5896508109589029,0.4790589270702293,0.33397883217204943,-0.6708175725664938,0.9528819431990986,0.9184800293787635,-0.025544080586939556,0.9580216686326682,0.4502243704684157,0.7739840122714372,0.16597258548580626,-0.17834434110048572,-0.027317439343105696,-0.10131970746686979,0.4739528951750513,-0.5146848881568818,-0.2303627209207025,0.8014597398037746,-1.151453045384941,-1.1770762944622477,-0.8426349288098355,-1.1814503904282014,-1.1823553924911654,-0.4822721725143404,-1.092713136872951,2.7698950541202367,-0.7659973559296901,1.9608407098858276,-1.39119699940093,-1.6161600838329593,0.4200432976840275,1.616160083832958,0.0,1.0,1.0,0.0,1.0,-0.431438306454328
PFOA,0.19600459848839574,1.5015833876061029,-0.35203119318909465,-0.03642456215979095,-0.9764849470430743,-1.4950900031928034,0.7918575364279622,0.0,0.0,0.5577788599769338,0.6679862208062409,-0.4467953564767357,0.8421346492809009,0.0,-0.7538821192694377,-0.6405126152203485,0.8809228486073527,0.8702549428330296,-0.8553470617150871,-1.1444573009903662,0.26805835622338325,0.4968414086913733,0.2202738089370787,-0.6593804733957873,0.0,0.606094565757405,0.9450930542708743,0.0,0.661694892740205,0.581280802088263,-0.8076740521687841,0.5263890621792118,-0.4188701858211276,-0.4188701858211276,-0.31731405817373926,0.4846596592061405,0.38498043998277715,-0.7304753460631546,-0.6922295544089618,-0.4493688968638601,0.6789058647103025,0.3562500866412888,0.5292528961804903,-0.23530635491819224,-0.2732361124363448,-0.23150158898425313,-0.33022307121604455,-0.28432099334788524,-0.3744746683204364,-0.27328734914483327,0.6200297134728082,0.2386539448999855,-0.24817377606233262,-1.2783560265528513,1.2889117284612654,0.5503218362760927,0.3047333711504815,0.5328906772645353,0.41378615132765345,-0.10760865514000212,0.5638665665237795,-0.4256255281592056,1.3339105462636538,-0.9192634692292336,-0.19378767265268004,1.0084649097819716,-1.0191246284680584,0.830012937760259,1.0813064348301125,-0.8280506667944304,-1.0813064348301136,0.0,1.0,1.0,0.0,1.0,-0.35298521427857904
PF5OHxA,0.19600459848839574,-0.4218340883331286,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.038586278258142294,0.0,0.0,-0.5329886884224037,-0.4801150962044853,-0.4467953564767357,-0.5336298767720563,0.0,0.4656330736664175,-0.6405126152203485,-0.5234469100420501,-0.5306432578250183,-0.39750294706378236,0.6293820392563806,-0.04548576585854112,0.4968414086913733,-0.29683238862027767,-0.6593804733957873,0.0,-0.5146222763273406,-0.4059633639412509,0.0,-0.39013224889884945,-0.23847417521569778,-0.09580665903622218,-0.6194311516177229,0.5846928351617042,0.5846928351617042,-0.45936429058745876,-0.4398669763369677,0.35190876259402637,-0.5887851297373653,-0.5792106865206879,-0.33025267173473744,0.657869344958718,0.4045044713246411,0.3660433124308997,-0.4746536379921789,0.8796665965331563,-0.20943471308454098,0.7439748503193436,-0.39042199034357317,0.6698612360878706,0.33039673602383907,0.17223947571652695,0.2584919177309789,-0.25912716125904595,0.13895041366957672,-0.18475867779990332,0.23847933083229017,0.27101378309016094,-0.5334071297242584,0.23008017467627526,-0.14899506307506757,-0.4638632396914461,-0.8217329937568891,0.20926831956154418,-0.889764261649599,0.4448047967295789,0.5369902053808305,-0.2564073352907179,-0.26677917644092464,0.5472329047641292,-0.8909416353941245,-0.5472329047641308,0.0,1.0,1.0,0.0,1.0,-0.49143184752990077
PFBS,0.19600459848839574,-1.2859781717261165,-0.1061309645024274,-0.03642456215979095,-2.537725414699152,0.6688560540599391,-0.7825255289144443,0.0,0.0,-0.5329886884224037,-0.4801150962044853,-0.4467953564767357,-0.992218052123042,0.0,0.4656330736664175,1.5612494995995998,-0.5234469100420501,-0.5306432578250183,-0.09227353729624603,1.3895988993621293,1.835778966633006,-1.4550355540247364,1.0821174715326731,1.1539158284426272,0.0,-0.34688684506404127,-0.9037209917036128,0.0,-0.39013224889884945,-0.6483516638676782,1.1654366570573378,-0.20509437787865278,0.018545992097256426,0.018545992097256426,0.5266523877795399,-0.23689477353030844,-1.8709341536050537,1.0128721896232373,1.6429098247573044,-0.4038551528426998,0.5421684863249886,0.34263987557675374,0.9900799561793322,0.18355139046128424,-0.7044964773875297,-0.03289970588684357,-0.7781358576865203,0.01765876733214943,-1.0520497491567788,0.9269210224295882,-0.19316056179977686,0.3237077685346676,-0.2951355952290818,1.421980893452739,-1.3504979543945594,0.059051277907501476,-2.0049167320400447,-0.4143749455191957,1.342967425459585,1.4902377312252593,-0.4865402413720872,-0.07371690266162037,-0.659309805749887,-0.4264281502906252,-0.4479802566180228,-0.5287055737123353,0.3489551855745219,-0.5945127399772606,-0.4746202552986917,0.25471136992194576,0.47462025529869045,1.0,0.0,1.0,1.0,0.0,-0.6003431990209405
62Cl-PFESA,0.19600459848839574,0.49806122624650395,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,-0.8574961510736065,0.0,0.0,1.2395085777265198,1.3855495439379448,-0.4467953564767357,0.8421346492809009,0.0,1.6851482666022728,1.5612494995995998,1.11498447504892,1.3372210097190456,-0.8553470617150871,0.12257079918588153,0.7906318930265909,-1.4550355540247364,1.0821174715326731,1.1539158284426272,0.0,1.5970380333054408,1.2295259844207949,0.0,1.2927911777236376,1.8109132680442044,1.8773040501898997,1.6824398135993335,-2.1623270094161797,-2.1623270094161797,0.7033895178070271,1.6001530499427326,-1.7496150639238324,0.9401463116491319,1.5315959737523972,-0.38485513613298317,0.5737232659523682,0.3525382108964157,0.7980686811798144,-0.5943272795291723,-0.3695509272754426,-0.43745909738156685,0.25444184917683277,-0.406745220650602,-0.19731054167974152,0.043753564497640826,0.5041027974607863,0.3197876900710576,-0.29297115384290456,-0.7158940398209068,0.6730494691282403,0.5317751865747324,-1.8808059793474363,1.59608663685882,1.2628935911185182,1.4828895801488107,1.629534392647914,2.067337779287268,0.1784344799308999,0.22818006662476217,-1.5308071009625124,0.3173484782801627,-0.9556201103014319,1.568528779362558,0.6251421512219573,0.7442235481979126,-0.6251421512219589,0.0,1.0,1.0,0.0,1.0,3.56966939450887
PFHxS,0.19600459848839574,-0.17095354799322876,-0.35203119318909465,-0.03642456215979095,0.5847555206130031,0.6688560540599391,0.37663562908491,0.0,0.0,0.28508697287709944,0.3809608915535594,-0.4467953564767357,-0.07504170142107057,0.0,0.4656330736664175,1.5612494995995998,0.4127995957242184,0.4032888759470136,-0.6009892202421401,0.12257079918588153,1.4873966087642003,-1.4550355540247364,1.0821174715326731,1.1539158284426272,0.0,0.48944903903143167,0.09179426382111107,0.0,0.4513294644123941,0.17140331343628265,1.1654366570573378,0.6440402448458613,-0.7293774485996186,-0.7293774485996186,0.422384135184829,0.47661410257124653,-1.420052339364467,0.5707756244601722,1.1126538153656318,-0.5084795876231443,-1.5614834888336913,1.3658802892468105,-4.357434052557231,-1.671390053362112,0.6510986031090287,-1.3642678851694783,0.6448791011002117,-1.6065026482172267,-0.10717440707307214,-4.6636257063681965,-4.742040645280142,-5.018646435826439,2.654604479332659,1.5643531290948274,-1.4604733578468858,-3.9013054094853024,0.9131027456505502,0.3980052036896183,1.2544021982933795,1.443762008785575,0.3477076905712523,0.7378503509840588,-0.292765784649931,-0.21071519486454648,-1.1005669354512504,-0.08339583171193966,-0.3969189934268419,0.2804157628875446,0.15655755296110657,0.36363593409461115,-0.15655755296110738,0.0,1.0,1.0,0.0,1.0,-0.5514253886054734
